Data,Região,Fonte_Energia,Geração_MWh,Custo_Operacional_BRL,Status_Operacao,Ano,Mes,Custo_por_MWh
2026-01-14 20:23:43.422100,Centro-Oeste,Termelétrica,406.9,9692.42,Normal,2026,1,23.820152371590073
2023-04-12 20:23:43.422100,Centro-Oeste,Eólica,381.86,19696.56,Manutenção,2023,4,51.58057926988949
2023-11-22 20:23:43.422100,Sudeste,Hidrelétrica,573.07,4900.34,Normal,2023,11,8.551032160120055
2025-10-20 20:23:43.422100,Sudeste,Hidrelétrica,579.69,25560.96,Normal,2025,10,44.094188273042484
2023-01-01 20:23:43.422100,Sul,Eólica,437.33,19102.75,Falha,2023,1,43.68040152745067
2022-02-07 20:23:43.422100,Nordeste,Hidrelétrica,585.61,7423.67,Normal,2022,2,12.676815628148427
2022-08-27 20:23:43.422100,Sudeste,Hidrelétrica,658.48,10006.56,Normal,2022,8,15.196452435913011
2023-03-02 20:23:43.422100,Nordeste,Eólica,673.96,14299.97,Normal,2023,3,21.217831918808237
2022-12-10 20:23:43.422100,Norte,Eólica,390.93,18750.88,Normal,2022,12,47.96480188269
2022-11-12 20:23:43.422100,Nordeste,Hidrelétrica,250.79,19157.4,Normal,2022,11,76.3882132461422
2025-04-13 20:23:43.422100,Nordeste,Hidrelétrica,590.34,8543.37,Normal,2025,4,14.47194836873666
2022-04-13 20:23:43.422100,Sudeste,Solar,466.67,8613.86,Normal,2022,4,18.45813958471725
2022-01-03 20:23:43.422100,Sudeste,Solar,506.4,19183.96,Normal,2022,1,37.88301737756714
2023-04-27 20:23:43.422100,Norte,Hidrelétrica,512.2,11918.43,Normal,2023,4,23.269094103865676
2025-05-05 20:23:43.422100,Nordeste,Hidrelétrica,429.06,9512.13,Normal,2025,5,22.16969654593763
2021-06-29 20:23:43.422100,Nordeste,Eólica,780.09,5384.45,Normal,2021,6,6.902344601263956
2023-05-13 20:23:43.422100,Sudeste,Nuclear,541.61,15728.4,Falha,2023,5,29.04008419342331
2026-05-14 20:23:43.422100,Sudeste,Hidrelétrica,555.84,21142.85,Normal,2026,5,38.03765472078295
2023-06-21 20:23:43.422100,Sudeste,Eólica,507.08,16562.33,Normal,2023,6,32.66216376114223
2024-04-02 20:23:43.422100,Sul,Eólica,637.62,15308.39,Normal,2024,4,24.008641510617608
2022-07-11 20:23:43.422100,Centro-Oeste,Hidrelétrica,349.01,13370.76,Normal,2022,7,38.3105355147417
2023-09-03 20:23:43.422100,Sudeste,Hidrelétrica,409.61,12431.12,Normal,2023,9,30.34867312809746
2021-11-17 20:23:43.422100,Sul,Nuclear,504.99,10626.44,Normal,2021,11,21.042872136081904
2025-12-26 20:23:43.422100,Sudeste,Eólica,662.85,5835.87,Normal,2025,12,8.804209097080786
2024-09-12 20:23:43.422100,Nordeste,Hidrelétrica,517.06,16072.95,Normal,2024,9,31.085270568212593
2025-10-11 20:23:43.422100,Centro-Oeste,Hidrelétrica,372.65,5872.53,Manutenção,2025,10,15.758835368308064
2025-07-27 20:23:43.422100,Sudeste,Hidrelétrica,714.26,14032.13,Normal,2025,7,19.64568924481281
2023-12-20 20:23:43.422100,Sudeste,Eólica,389.29,9271.76,Normal,2023,12,23.817102930976905
2024-06-29 20:23:43.422100,Sudeste,Hidrelétrica,515.93,26669.35,Normal,2024,6,51.69179927509546
2025-01-28 20:23:43.422100,Sudeste,Termelétrica,461.36,13365.74,Normal,2025,1,28.970305184671403
2023-05-05 20:23:43.422100,Sul,Hidrelétrica,498.63,18374.67,Normal,2023,5,36.85030984898622
2026-04-24 20:23:43.422100,Sudeste,Hidrelétrica,335.89,13011.31,Normal,2026,4,38.73681860132782
2024-01-29 20:23:43.422100,Sul,Hidrelétrica,501.2777455853984,19217.33,Normal,2024,1,38.33669092482405
2025-10-26 20:23:43.422100,Sudeste,Eólica,586.89,21960.92,Manutenção,2025,10,37.41914157678611
2023-07-20 20:23:43.422100,Sudeste,Nuclear,577.99,16453.75,Normal,2023,7,28.467188013633454
2024-09-14 20:23:43.422100,Sul,Termelétrica,466.52,16352.38,Normal,2024,9,35.05183057532367
2021-10-07 20:23:43.422100,Sul,Hidrelétrica,694.83,16427.6,Normal,2021,10,23.642617618698097
2023-03-22 20:23:43.422100,Sudeste,Termelétrica,529.38,16427.16,Normal,2023,3,31.03094185651139
2024-08-19 20:23:43.422100,Sudeste,Eólica,660.96,13742.24,Normal,2024,8,20.791333817477607
2022-05-22 20:23:43.422100,Centro-Oeste,Solar,532.98,8752.03,Normal,2022,5,16.42093511951668
2024-11-07 20:23:43.422100,Sudeste,Eólica,578.83,18269.86,Normal,2024,11,31.563429677107266
2023-06-27 20:23:43.422100,Norte,Eólica,561.88,28782.777500000004,Normal,2023,6,51.2258444863672
2021-11-09 20:23:43.422100,Centro-Oeste,Hidrelétrica,398.34,14987.7,Normal,2021,11,37.62539539087212
2023-05-15 20:23:43.422100,Nordeste,Hidrelétrica,675.18,21982.08,Manutenção,2023,5,32.55736248111615
2022-07-29 20:23:43.422100,Sudeste,Eólica,531.66,12174.53,Normal,2022,7,22.899089643757293
2023-04-05 20:23:43.422100,Sul,Hidrelétrica,577.29,21665.61,Normal,2023,4,37.52985501221224
2022-09-28 20:23:43.422100,Nordeste,Hidrelétrica,471.44,5386.32,Normal,2022,9,11.425250296962497
2021-12-27 20:23:43.422100,Nordeste,Solar,364.33,7016.28,Normal,2021,12,19.258035297669696
2023-07-03 20:23:43.422100,Sul,Solar,92.16,10134.33,Normal,2023,7,109.96451822916667
2021-11-01 20:23:43.422100,Sudeste,Hidrelétrica,502.3,10570.2,Normal,2021,11,21.043599442564204
2026-02-04 20:23:43.422100,Sudeste,Hidrelétrica,641.97,18696.3,Normal,2026,2,29.12332351979064
2024-05-31 20:23:43.422100,Sudeste,Hidrelétrica,631.98,19208.05,Normal,2024,5,30.393445995126427
2022-08-06 20:23:43.422100,Nordeste,Nuclear,624.67,20357.3,Manutenção,2022,8,32.588886932300255
2024-09-11 20:23:43.422100,Nordeste,Hidrelétrica,179.49,16009.38,Normal,2024,9,89.19371552732741
2026-05-22 20:23:43.422100,Sul,Eólica,540.77,22958.12,Normal,2026,5,42.454500064722524
2023-09-17 20:23:43.422100,Sudeste,Solar,290.34,5975.32,Normal,2023,9,20.580422952400635
2023-03-04 20:23:43.422100,Norte,Hidrelétrica,643.88,17963.89,Normal,2023,3,27.899437783437907
2025-12-14 20:23:43.422100,Nordeste,Eólica,471.73,11466.11,Manutenção,2025,12,24.3065100799186
2022-04-05 20:23:43.422100,Sudeste,Hidrelétrica,768.86,13388.66,Falha,2022,4,17.413651379965142
2021-10-02 20:23:43.422100,Nordeste,Hidrelétrica,540.83,12151.35,Normal,2021,10,22.467965904258268
2022-06-09 20:23:43.422100,Nordeste,Hidrelétrica,672.38,12926.57,Normal,2022,6,19.225095927897915
2025-02-25 20:23:43.422100,Nordeste,Hidrelétrica,533.6,20115.09,Normal,2025,2,37.696945277361316
2022-01-08 20:23:43.422100,Nordeste,Hidrelétrica,551.5,9080.74,Manutenção,2022,1,16.46553037171351
2024-04-03 20:23:43.422100,Sudeste,Hidrelétrica,639.3,8413.25,Normal,2024,4,13.16009698107305
2022-10-07 20:23:43.422100,Sul,Eólica,500.52,14058.04,Manutenção,2022,10,28.08686965555822
2022-09-13 20:23:43.422100,Centro-Oeste,Termelétrica,525.64,16398.66,Normal,2022,9,31.197511604900694
2025-01-22 20:23:43.422100,Nordeste,Solar,603.59,10949.74,Normal,2025,1,18.141022879769377
2026-04-14 20:23:43.422100,Nordeste,Eólica,738.05,14973.54,Normal,2026,4,20.287975069439742
2024-08-01 20:23:43.422100,Sul,Eólica,357.75,19667.45,Normal,2024,8,54.97540181691125
2022-09-15 20:23:43.422100,Sudeste,Eólica,333.3,15307.54,Normal,2022,9,45.92721272127213
2021-12-31 20:23:43.422100,Centro-Oeste,Hidrelétrica,564.86,25783.06,Normal,2021,12,45.64504478985943
2021-12-10 20:23:43.422100,Sul,Solar,474.99,12866.15,Normal,2021,12,27.08720183582812
2021-12-15 20:23:43.422100,Sudeste,Eólica,603.15,16288.27,Normal,2021,12,27.0053386388129
2022-05-29 20:23:43.422100,Centro-Oeste,Hidrelétrica,530.42,15961.3,Manutenção,2022,5,30.091814034161608
2023-05-17 20:23:43.422100,Sul,Hidrelétrica,399.77,15019.7,Manutenção,2023,5,37.57085324061335
2025-08-27 20:23:43.422100,Centro-Oeste,Termelétrica,500.334956382848,14935.36,Normal,2025,8,29.850722619851712
2022-07-02 20:23:43.422100,Centro-Oeste,Hidrelétrica,595.91,19580.75,Normal,2022,7,32.85856924703395
2025-08-24 20:23:43.422100,Sudeste,Hidrelétrica,334.09,19305.56,Manutenção,2025,8,57.78550689933851
2023-01-08 20:23:43.422100,Sul,Hidrelétrica,464.44,15641.75,Normal,2023,1,33.67873137541986
2021-12-28 20:23:43.422100,Sul,Nuclear,651.26,12828.56,Normal,2021,12,19.69806221785462
2022-05-04 20:23:43.422100,Sudeste,Hidrelétrica,558.19,5856.64,Normal,2022,5,10.492197997097762
2025-02-09 20:23:43.422100,Centro-Oeste,Termelétrica,425.65,5718.07,Falha,2025,2,13.433736638082932
2024-01-12 20:23:43.422100,Sul,Hidrelétrica,738.42,13658.58,Normal,2024,1,18.49703420817421
2021-09-24 20:23:43.422100,Centro-Oeste,Solar,741.88,14267.98,Manutenção,2021,9,19.232193885803632
2025-05-16 20:23:43.422100,Sudeste,Hidrelétrica,634.79,9103.0,Normal,2025,5,14.340175491107296
2026-02-08 20:23:43.422100,Nordeste,Eólica,643.08,11829.95,Normal,2026,2,18.3957672451328
2023-09-11 20:23:43.422100,Sudeste,Hidrelétrica,280.6,15219.13,Normal,2023,9,54.23781183178902
2023-09-17 20:23:43.422100,Nordeste,Hidrelétrica,501.2777455853984,10345.8,Normal,2023,9,20.638857581674696
2023-10-12 20:23:43.422100,Sudeste,Hidrelétrica,401.88,21041.4,Normal,2023,10,52.35742012541058
2025-03-25 20:23:43.422100,Centro-Oeste,Hidrelétrica,500.98,17338.34,Manutenção,2025,3,34.60884666054533
2025-12-26 20:23:43.422100,Centro-Oeste,Hidrelétrica,167.52,19838.56,Normal,2025,12,118.42502387774594
2024-09-12 20:23:43.422100,Sudeste,Eólica,656.94,14420.51,Normal,2024,9,21.951030535513134
2025-05-23 20:23:43.422100,Centro-Oeste,Termelétrica,773.24,10427.59,Normal,2025,5,13.485580156225751
2026-03-07 20:23:43.422100,Sudeste,Hidrelétrica,426.61,12082.72,Normal,2026,3,28.322636600173457
2023-12-29 20:23:43.422100,Sul,Hidrelétrica,589.7,17871.04,Normal,2023,12,30.305307783618787
2022-07-04 20:23:43.422100,Nordeste,Hidrelétrica,659.46,11812.83,Normal,2022,7,17.912883268128468
2025-04-15 20:23:43.422100,Centro-Oeste,Hidrelétrica,599.01,17200.08,Normal,2025,4,28.714178394350682
2023-10-28 20:23:43.422100,Sul,Hidrelétrica,589.9,23737.59,Normal,2023,10,40.24002373283608
2022-12-15 20:23:43.422100,Sudeste,Nuclear,676.4,18891.55,Normal,2022,12,27.92955351862803
2024-06-04 20:23:43.422100,Sul,Eólica,685.75,18576.69,Normal,2024,6,27.089595333576373
2026-05-09 20:23:43.422100,Sul,Solar,479.23,28782.777500000004,Normal,2026,5,60.0604667904764
2022-07-26 20:23:43.422100,Nordeste,Hidrelétrica,557.06,16213.82,Normal,2022,7,29.1060567981905
2021-09-23 20:23:43.422100,Nordeste,Solar,756.29,21548.9,Normal,2021,9,28.492906160335323
2022-05-31 20:23:43.422100,Nordeste,Eólica,426.13,11746.84,Normal,2022,5,27.566329523854222
2024-07-01 20:23:43.422100,Nordeste,Termelétrica,578.18,17598.25,Falha,2024,7,30.43732055761182
2024-06-30 20:23:43.422100,Norte,Hidrelétrica,317.52,16329.04,Manutenção,2024,6,51.4268077601411
2025-01-14 20:23:43.422100,Sul,Hidrelétrica,361.11,17827.2,Normal,2025,1,49.367782670100524
2023-02-17 20:23:43.422100,Sudeste,Eólica,369.8,12070.46,Normal,2023,2,32.64050838290968
2026-03-28 20:23:43.422100,Nordeste,Hidrelétrica,450.45,23995.68,Manutenção,2026,3,53.27046287046287
2021-10-23 20:23:43.422100,Sudeste,Termelétrica,394.88,10620.23,Normal,2021,10,26.894828808752024
2021-10-25 20:23:43.422100,Nordeste,Hidrelétrica,571.87,16362.71,Normal,2021,10,28.61263923619004
2023-08-22 20:23:43.422100,Norte,Hidrelétrica,590.31,11266.98,Normal,2023,8,19.08654774609951
2022-02-08 20:23:43.422100,Nordeste,Hidrelétrica,378.78,12006.8,Normal,2022,2,31.69861133111569
2021-08-18 20:23:43.422100,Sudeste,Termelétrica,614.29,20902.44,Normal,2021,8,34.02699050936854
2021-06-13 20:23:43.422100,Sudeste,Hidrelétrica,501.2777455853984,8348.62,Normal,2021,6,16.654679114570264
2023-11-15 20:23:43.422100,Nordeste,Solar,332.41,18875.24,Normal,2023,11,56.783008934749255
2021-12-07 20:23:43.422100,Sudeste,Nuclear,504.57565429321335,17577.21,Normal,2021,12,34.83562841457612
2023-05-21 20:23:43.422100,Norte,Solar,367.5,12444.17,Normal,2023,5,33.86168707482993
2024-05-30 20:23:43.422100,Nordeste,Eólica,551.89,27692.56,Normal,2024,5,50.17768033484934
2024-12-19 20:23:43.422100,Nordeste,Eólica,690.28,11762.96,Normal,2024,12,17.040852987193603
2024-05-17 20:23:43.422100,Norte,Hidrelétrica,634.79,15344.79,Manutenção,2024,5,24.173017848422315
2024-01-26 20:23:43.422100,Centro-Oeste,Hidrelétrica,433.79,10713.26,Normal,2024,1,24.696880979275686
2024-01-04 20:23:43.422100,Sudeste,Eólica,450.04,26469.73,Normal,2024,1,58.81639409830237
2022-11-15 20:23:43.422100,Norte,Hidrelétrica,540.25,11646.39,Falha,2022,11,21.55740860712633
2025-09-03 20:23:43.422100,Nordeste,Hidrelétrica,492.9,16546.25,Manutenção,2025,9,33.56918238993711
2022-05-06 20:23:43.422100,Sul,Hidrelétrica,398.88,13358.73,Normal,2022,5,33.49059867629362
2022-06-27 20:23:43.422100,Nordeste,Hidrelétrica,598.4,17236.36,Normal,2022,6,28.804077540106952
2023-12-27 20:23:43.422100,Sudeste,Eólica,503.51,17044.53,Normal,2023,12,33.851423010466526
2022-02-10 20:23:43.422100,Sudeste,Hidrelétrica,335.72,21462.6,Normal,2022,2,63.93006076492314
2024-10-01 20:23:43.422100,Nordeste,Hidrelétrica,722.05,5956.16,Normal,2024,10,8.248957828405235
2021-07-20 20:23:43.422100,Nordeste,Hidrelétrica,529.85,18679.2,Normal,2021,7,35.253751061621216
2023-03-10 20:23:43.422100,Nordeste,Eólica,122.06,9696.95,Manutenção,2023,3,79.44412583975095
2022-02-23 20:23:43.422100,Sudeste,Hidrelétrica,605.29,17295.55,Manutenção,2022,2,28.573989327429828
2021-12-15 20:23:43.422100,Centro-Oeste,Eólica,499.09,12603.4,Normal,2021,12,25.252760023242303
2022-06-28 20:23:43.422100,Centro-Oeste,Hidrelétrica,462.03,24530.0,Normal,2022,6,53.091790576369505
2022-06-10 20:23:43.422100,Sudeste,Hidrelétrica,275.81,14274.91,Normal,2022,6,51.75631775497625
2023-04-04 20:23:43.422100,Sudeste,Hidrelétrica,698.28,16472.01,Normal,2023,4,23.58940539611617
2025-11-11 20:23:43.422100,Sul,Hidrelétrica,464.46,11226.57,Normal,2025,11,24.171231107092108
2022-11-14 20:23:43.422100,Sudeste,Hidrelétrica,149.04,21961.03,Normal,2022,11,147.34990606548578
2023-12-07 20:23:43.422100,Nordeste,Nuclear,345.61,11348.85,Normal,2023,12,32.83715748965597
2024-06-13 20:23:43.422100,Centro-Oeste,Eólica,507.37,14088.2,Normal,2024,6,27.76711275794785
2022-06-30 20:23:43.422100,Sudeste,Hidrelétrica,512.07,20890.43,Normal,2022,6,40.79604350967641
2024-09-15 20:23:43.422100,Nordeste,Hidrelétrica,397.19,20770.1,Normal,2024,9,52.292605554016966
2023-10-12 20:23:43.422100,Sudeste,Eólica,580.36,15996.13,Normal,2023,10,27.562426769591287
2024-12-25 20:23:43.422100,Norte,Hidrelétrica,321.31,13827.55,Normal,2024,12,43.034919548099964
2025-09-01 20:23:43.422100,Sul,Eólica,487.69,21838.31,Normal,2025,9,44.77908097356928
2022-12-10 20:23:43.422100,Sudeste,Solar,524.16,7509.24,Normal,2022,12,14.326236263736265
2021-12-04 20:23:43.422100,Nordeste,Hidrelétrica,360.81,11005.47,Normal,2021,12,30.50212022948366
2021-12-19 20:23:43.422100,Sul,Eólica,651.6,12130.26,Normal,2021,12,18.61611418047882
2024-01-21 20:23:43.422100,Norte,Hidrelétrica,679.75,6754.9,Normal,2024,1,9.937329900698785
2021-07-11 20:23:43.422100,Centro-Oeste,Hidrelétrica,511.67,5801.93,Normal,2021,7,11.339203001934841
2024-02-26 20:23:43.422100,Sudeste,Hidrelétrica,534.16,9277.5,Normal,2024,2,17.368391493185563
2025-01-11 20:23:43.422100,Sul,Hidrelétrica,627.5,18644.68,Normal,2025,1,29.712637450199203
2024-03-12 20:23:43.422100,Nordeste,Nuclear,567.14,23025.18,Normal,2024,3,40.598758683922846
2023-02-27 20:23:43.422100,Sudeste,Hidrelétrica,491.07,23420.86,Normal,2023,2,47.69352638116766
2024-02-16 20:23:43.422100,Nordeste,Solar,630.85,19210.04,Normal,2024,2,30.45104224459063
2023-04-29 20:23:43.422100,Norte,Hidrelétrica,754.05,14863.75,Normal,2023,4,19.711889132020424
2026-01-28 20:23:43.422100,Norte,Hidrelétrica,467.06,18461.98,Normal,2026,1,39.52806919881814
2024-12-21 20:23:43.422100,Sudeste,Eólica,440.22,9180.7,Normal,2024,12,20.854799872790878
2023-05-11 20:23:43.422100,Nordeste,Termelétrica,687.8,5098.36,Normal,2023,5,7.412561791218377
2025-04-06 20:23:43.422100,Norte,Eólica,403.49,19719.27,Normal,2025,4,48.87176881707106
2023-02-24 20:23:43.422100,Sul,Termelétrica,337.81,28782.777500000004,Normal,2023,2,85.20404221307837
2023-08-10 20:23:43.422100,Nordeste,Termelétrica,480.78,12582.63,Normal,2023,8,26.171284163234745
2022-04-04 20:23:43.422100,Centro-Oeste,Eólica,646.45,22518.98,Normal,2022,4,34.834836414262504
2023-10-23 20:23:43.422100,Sudeste,Eólica,752.73,18552.42,Normal,2023,10,24.6468454824439
2025-08-27 20:23:43.422100,Nordeste,Termelétrica,521.67,22620.0,Normal,2025,8,43.360745298752086
2023-10-02 20:23:43.422100,Centro-Oeste,Hidrelétrica,537.3,15600.05,Normal,2023,10,29.034152242694958
2022-02-26 20:23:43.422100,Sudeste,Eólica,534.77,16379.04,Normal,2022,2,30.628195298913553
2025-07-12 20:23:43.422100,Sudeste,Eólica,487.63,11366.36,Normal,2025,7,23.30939441789882
2025-06-11 20:23:43.422100,Sudeste,Hidrelétrica,508.07,18693.06,Normal,2025,6,36.79229240065346
2025-08-31 20:23:43.422100,Centro-Oeste,Solar,596.55,19085.19,Normal,2025,8,31.99260749308524
2022-11-10 20:23:43.422100,Sul,Hidrelétrica,633.73,21955.7,Normal,2022,11,34.64519590361826
2025-08-24 20:23:43.422100,Sudeste,Solar,818.33,18761.24,Normal,2025,8,22.926252245426664
2021-06-14 20:23:43.422100,Sudeste,Termelétrica,646.93,19855.49,Normal,2021,6,30.691867744578243
2023-05-16 20:23:43.422100,Nordeste,Eólica,548.9,22849.78,Normal,2023,5,41.62831116779012
2024-04-16 20:23:43.422100,Sudeste,Termelétrica,481.9,16581.07,Normal,2024,4,34.40769869267483
2022-09-10 20:23:43.422100,Sudeste,Hidrelétrica,265.01,9703.4,Normal,2022,9,36.61522206709181
2023-08-17 20:23:43.422100,Sudeste,Hidrelétrica,158.98,14977.88,Normal,2023,8,94.21235375518933
2025-01-15 20:23:43.422100,Sudeste,Eólica,392.65,14054.01,Normal,2025,1,35.79271615942952
2022-12-04 20:23:43.422100,Sudeste,Hidrelétrica,808.97,21638.61,Falha,2022,12,26.748346663040657
2021-08-29 20:23:43.422100,Sudeste,Hidrelétrica,535.63,13462.47,Manutenção,2021,8,25.133898400014935
2023-10-27 20:23:43.422100,Sudeste,Hidrelétrica,501.2777455853984,7897.63,Manutenção,2023,10,15.754998241098953
2022-12-27 20:23:43.422100,Centro-Oeste,Termelétrica,545.11,21964.1,Normal,2022,12,40.292968391700754
2023-02-18 20:23:43.422100,Nordeste,Hidrelétrica,392.83,9027.59,Normal,2023,2,22.98090777180969
2023-08-27 20:23:43.422100,Sul,Hidrelétrica,648.41,16241.74,Manutenção,2023,8,25.048564951188293
2023-01-02 20:23:43.422100,Sul,Hidrelétrica,918.73,10892.73,Normal,2023,1,11.856290749186376
2023-09-21 20:23:43.422100,Centro-Oeste,Solar,473.23,23412.77,Normal,2023,9,49.47439934070114
2024-08-26 20:23:43.422100,Sul,Eólica,478.06,10491.35,Normal,2024,8,21.945676274944567
2023-09-17 20:23:43.422100,Nordeste,Hidrelétrica,477.32,15170.77,Normal,2023,9,31.783227185116903
2022-04-21 20:23:43.422100,Norte,Hidrelétrica,623.51,16627.52,Normal,2022,4,26.667607576462288
2026-05-07 20:23:43.422100,Sudeste,Eólica,347.12,14373.41,Normal,2026,5,41.4076112007375
2023-05-28 20:23:43.422100,Sul,Hidrelétrica,469.2,21105.42,Normal,2023,5,44.98171355498721
2022-02-06 20:23:43.422100,Sudeste,Eólica,386.86,13557.82,Normal,2022,2,35.045804683864965
2025-05-31 20:23:43.422100,Norte,Hidrelétrica,501.2777455853984,15557.06,Normal,2025,5,31.034810814974982
2022-12-20 20:23:43.422100,Norte,Hidrelétrica,728.57,6926.13,Normal,2022,12,9.506471581316825
2022-11-23 20:23:43.422100,Sudeste,Hidrelétrica,358.85,18036.81,Normal,2022,11,50.262811759788214
2023-09-26 20:23:43.422100,Sudeste,Solar,693.19,15854.09,Normal,2023,9,22.87120414316421
2021-09-25 20:23:43.422100,Nordeste,Hidrelétrica,443.81,23154.44,Normal,2021,9,52.17196548072373
2024-01-28 20:23:43.422100,Centro-Oeste,Hidrelétrica,434.34,15687.82,Normal,2024,1,36.118754892480545
2023-08-28 20:23:43.422100,Sul,Hidrelétrica,452.26,19851.63,Normal,2023,8,43.89428647238314
2022-10-24 20:23:43.422100,Centro-Oeste,Hidrelétrica,767.94,9837.29,Normal,2022,10,12.809972133239576
2025-12-07 20:23:43.422100,Nordeste,Eólica,561.17,14098.07,Normal,2025,12,25.122636634175027
2025-09-17 20:23:43.422100,Sul,Eólica,293.93,10316.23,Normal,2025,9,35.097574252373015
2024-02-01 20:23:43.422100,Centro-Oeste,Hidrelétrica,623.24,11816.99,Normal,2024,2,18.960576984789167
2021-09-02 20:23:43.422100,Nordeste,Hidrelétrica,449.64,15487.61,Manutenção,2021,9,34.44446668445868
2023-10-16 20:23:43.422100,Norte,Hidrelétrica,535.28,20533.09,Normal,2023,10,38.35953146017038
2025-03-22 20:23:43.422100,Centro-Oeste,Hidrelétrica,318.24,12088.34,Manutenção,2025,3,37.98497988939165
2025-05-08 20:23:43.422100,Sudeste,Termelétrica,296.02,9429.91,Normal,2025,5,31.855651645159114
2022-02-09 20:23:43.422100,Sudeste,Hidrelétrica,532.18,15493.4,Normal,2022,2,29.113082039911312
2021-10-03 20:23:43.422100,Centro-Oeste,Eólica,422.21,11978.04,Normal,2021,10,28.369863338149266
2025-03-11 20:23:43.422100,Sudeste,Termelétrica,470.26,15472.02,Normal,2025,3,32.900990941181476
2024-08-20 20:23:43.422100,Centro-Oeste,Hidrelétrica,510.07,11284.25,Normal,2024,8,22.12294390965946
2026-01-03 20:23:43.422100,Sudeste,Solar,369.54,21433.61,Normal,2026,1,58.000784759430644
2021-07-24 20:23:43.422100,Norte,Eólica,824.44,22279.14,Normal,2021,7,27.023361311920816
2022-12-31 20:23:43.422100,Nordeste,Termelétrica,743.14,12252.11,Normal,2022,12,16.486947277767314
2022-12-05 20:23:43.422100,Sul,Hidrelétrica,668.35,8574.03,Normal,2022,12,12.828652652053565
2023-05-22 20:23:43.422100,Nordeste,Nuclear,640.91,15552.24,Normal,2023,5,24.26587196330218
2026-02-02 20:23:43.422100,Nordeste,Hidrelétrica,580.72,16072.31,Normal,2026,2,27.676522248243558
2023-03-12 20:23:43.422100,Norte,Hidrelétrica,457.9,18020.29,Normal,2023,3,39.35420397466696
2024-06-01 20:23:43.422100,Centro-Oeste,Solar,463.73,16605.01,Falha,2024,6,35.807495741056215
2021-11-02 20:23:43.422100,Norte,Hidrelétrica,547.03,17911.93,Normal,2021,11,32.74396285395682
2021-08-21 20:23:43.422100,Centro-Oeste,Nuclear,512.0,18074.82,Normal,2021,8,35.3023828125
2022-04-15 20:23:43.422100,Sul,Hidrelétrica,312.96,17082.84,Normal,2022,4,54.584739263803684
2022-04-02 20:23:43.422100,Sudeste,Solar,526.44,10133.32,Normal,2022,4,19.24876529139123
2025-08-29 20:23:43.422100,Norte,Hidrelétrica,353.84,18186.99,Normal,2025,8,51.398909111462814
2022-03-08 20:23:43.422100,Nordeste,Eólica,512.2,13859.92,Normal,2022,3,27.059586099180006
2024-04-28 20:23:43.422100,Nordeste,Hidrelétrica,485.48,15048.9,Normal,2024,4,30.99798137925352
2024-02-25 20:23:43.422100,Norte,Eólica,414.1,14718.07,Normal,2024,2,35.54230862110601
2021-10-09 20:23:43.422100,Nordeste,Eólica,399.0,16272.76,Normal,2021,10,40.78385964912281
2023-02-01 20:23:43.422100,Sul,Hidrelétrica,463.08,22526.18,Normal,2023,2,48.644251533212405
2023-03-08 20:23:43.422100,Nordeste,Hidrelétrica,612.09,19996.49,Normal,2023,3,32.66919897400709
2025-04-25 20:23:43.422100,Centro-Oeste,Solar,607.81,18903.49,Normal,2025,4,31.100985505338844
2025-07-23 20:23:43.422100,Centro-Oeste,Eólica,547.8,23938.56,Normal,2025,7,43.69945235487405
2024-10-25 20:23:43.422100,Sudeste,Hidrelétrica,501.2777455853984,12527.59,Normal,2024,10,24.991314915387125
2022-01-12 20:23:43.422100,Sudeste,Hidrelétrica,724.57,19559.74,Normal,2022,1,26.994962529500256
2025-06-12 20:23:43.422100,Sul,Eólica,409.06,21571.18,Manutenção,2025,6,52.73353542267638
2024-02-20 20:23:43.422100,Nordeste,Eólica,659.01,13138.39,Manutenção,2024,2,19.936556349676028
2025-01-17 20:23:43.422100,Nordeste,Hidrelétrica,509.21,28782.777500000004,Manutenção,2025,1,56.52437599418708
2021-09-24 20:23:43.422100,Nordeste,Nuclear,450.53,11269.99,Manutenção,2021,9,25.014960158036093
2025-11-18 20:23:43.422100,Centro-Oeste,Hidrelétrica,476.93,28782.777500000004,Normal,2025,11,60.35010903067537
2023-12-22 20:23:43.422100,Sudeste,Eólica,317.83,20161.67,Manutenção,2023,12,63.43538998835855
2022-04-17 20:23:43.422100,Nordeste,Termelétrica,287.66,13869.19,Normal,2022,4,48.213828825697
2023-12-05 20:23:43.422100,Sudeste,Nuclear,378.5,16441.15,Normal,2023,12,43.43764861294584
2021-11-03 20:23:43.422100,Nordeste,Termelétrica,483.99,13546.23,Normal,2021,11,27.988656790429552
2022-01-22 20:23:43.422100,Sudeste,Eólica,374.63,11084.28,Normal,2022,1,29.587272775805463
2022-06-28 20:23:43.422100,Sudeste,Hidrelétrica,762.01,15920.6,Manutenção,2022,6,20.892901667957116
2022-04-13 20:23:43.422100,Sul,Termelétrica,293.36,11547.28,Falha,2022,4,39.36214889555495
2024-09-22 20:23:43.422100,Sudeste,Nuclear,718.51,2723.89,Normal,2024,9,3.791025872987154
2022-04-02 20:23:43.422100,Nordeste,Hidrelétrica,475.31,22027.58,Normal,2022,4,46.34360732995309
2022-02-01 20:23:43.422100,Sudeste,Termelétrica,500.334956382848,14688.63,Normal,2022,2,29.35759297369681
