Data,Região,Fonte_Energia,Geração_MWh,Custo_Operacional_BRL,Status_Operacao
2025-10-06 20:23:43.422100,Centro-Oeste,Hidrelétrica,620.68,16750.3,Normal
2023-01-10 20:23:43.422100,Nordeste,Nuclear,539.6,6504.1,Normal
2021-06-21 20:23:43.422100,Nordeste,Termelétrica,482.76,4502.95,Normal
2026-03-26 20:23:43.422100,Centro-Oeste,Eólica,332.59,107729.0,Normal
2021-06-25 20:23:43.422100,Sudeste,Termelétrica,563.34,6294.59,Normal
2021-09-26 20:23:43.422100,Centro-Oeste,Eólica,438.71,26690.5,Normal
2025-07-20 20:23:43.422100,Sul,Hidrelétrica,463.94,15769.09,Normal
2025-11-12 20:23:43.422100,Centro-Oeste,Hidrelétrica,515.84,13397.58,Falha
2023-09-28 20:23:43.422100,Nordeste,Hidrelétrica,540.14,12773.27,Manutenção
2023-02-11 20:23:43.422100,Nordeste,Hidrelétrica,465.73,18799.59,Normal
2023-11-04 20:23:43.422100,Centro-Oeste,Hidrelétrica,503.5,17730.0,Normal
2025-02-25 20:23:43.422100,Sudeste,Nuclear,427.24,13305.52,Normal
2021-06-28 20:23:43.422100,Sul,Hidrelétrica,373.39,10300.25,Normal
2026-01-01 20:23:43.422100,Nordeste,Nuclear,378.9,23579.4,Normal
2024-10-30 20:23:43.422100,Norte,Termelétrica,524.34,12746.21,Normal
2023-10-15 20:23:43.422100,Sul,Hidrelétrica,307.69,11868.25,Normal
2024-11-22 20:23:43.422100,Nordeste,Termelétrica,704.16,12142.74,Normal
2021-07-17 20:23:43.422100,Sudeste,Hidrelétrica,695.64,14015.66,Normal
2023-05-24 20:23:43.422100,Sudeste,Hidrelétrica,483.68,22816.98,Normal
2022-06-21 20:23:43.422100,Centro-Oeste,Hidrelétrica,392.38,15856.53,Normal
2023-12-28 20:23:43.422100,Nordeste,Eólica,354.26,17949.36,Normal
2026-05-07 20:23:43.422100,Sudeste,Eólica,449.84,16290.36,Manutenção
2024-12-30 20:23:43.422100,Sudeste,Hidrelétrica,473.58,17545.98,Manutenção
2026-02-22 20:23:43.422100,Centro-Oeste,Solar,380.88,11004.91,Normal
2026-04-22 20:23:43.422100,Centro-Oeste,Hidrelétrica,606.09,17273.54,Normal
2025-10-29 20:23:43.422100,Sudeste,Eólica,463.56,21644.44,Normal
2024-03-08 20:23:43.422100,Sudeste,Hidrelétrica,586.64,20469.32,Normal
2022-09-15 20:23:43.422100,Sudeste,Hidrelétrica,433.36,8929.05,Normal
2023-06-23 20:23:43.422100,Norte,Termelétrica,458.35,17020.75,Normal
2023-01-21 20:23:43.422100,Sul,Nuclear,457.56,25491.56,Normal
2023-12-10 20:23:43.422100,Nordeste,Hidrelétrica,540.64,16666.22,Normal
2024-03-23 20:23:43.422100,Nordeste,Termelétrica,721.5,12707.17,Falha
2023-07-30 20:23:43.422100,Norte,Eólica,536.46,3522.5,Normal
2022-07-14 20:23:43.422100,Sudeste,Termelétrica,605.78,17170.73,Normal
2023-03-21 20:23:43.422100,Norte,Hidrelétrica,809.75,17512.27,Normal
2025-02-04 20:23:43.422100,Sul,Eólica,505.71,16022.8,Normal
2025-04-20 20:23:43.422100,Sudeste,Hidrelétrica,291.21,14576.39,Normal
2024-12-24 20:23:43.422100,Sudeste,Hidrelétrica,275.92,15388.57,Normal
2021-12-05 20:23:43.422100,Sudeste,Hidrelétrica,545.46,8149.94,Falha
2023-07-23 20:23:43.422100,Nordeste,Hidrelétrica,270.68,14645.23,Normal
2023-01-03 20:23:43.422100,Sudeste,Solar,441.96,11112.05,Normal
2024-01-12 20:23:43.422100,Sul,Hidrelétrica,305.54,13601.48,Normal
2022-10-10 20:23:43.422100,Centro-Oeste,Hidrelétrica,448.12,6393.17,Normal
2022-12-29 20:23:43.422100,Sudeste,Hidrelétrica,542.46,20562.99,Normal
2023-08-22 20:23:43.422100,Sudeste,Hidrelétrica,484.04,20665.46,Normal
2025-05-25 20:23:43.422100,Sudeste,Hidrelétrica,553.35,16495.81,Normal
2024-05-19 20:23:43.422100,Centro-Oeste,Termelétrica,688.06,12884.04,Normal
2025-06-13 20:23:43.422100,Centro-Oeste,Eólica,502.69,22508.43,Normal
2025-07-23 20:23:43.422100,Nordeste,Hidrelétrica,586.46,15649.68,Manutenção
2025-12-23 20:23:43.422100,Centro-Oeste,Hidrelétrica,667.9,8353.33,Normal
2025-06-02 20:23:43.422100,Sul,Solar,606.93,18648.18,Normal
2025-01-18 20:23:43.422100,Centro-Oeste,Eólica,475.2,14557.46,Normal
2023-07-17 20:23:43.422100,Sudeste,Eólica,799.15,16169.13,Normal
2026-03-22 20:23:43.422100,Nordeste,Termelétrica,544.14,13285.09,Normal
2023-12-27 20:23:43.422100,Centro-Oeste,Eólica,399.54,19596.94,Normal
2024-07-21 20:23:43.422100,Norte,Hidrelétrica,392.61,11530.11,Normal
2022-02-17 20:23:43.422100,Sudeste,Solar,567.36,9761.11,Manutenção
2021-06-04 20:23:43.422100,Sudeste,Hidrelétrica,423.27,16051.6,Normal
2025-05-04 20:23:43.422100,Nordeste,Eólica,459.68,15333.7,Normal
2024-10-09 20:23:43.422100,Sudeste,Hidrelétrica,,22195.38,Normal
2024-09-12 20:23:43.422100,Sul,Hidrelétrica,545.5,9310.85,Normal
2025-06-28 20:23:43.422100,Norte,Hidrelétrica,410.35,12669.48,Manutenção
2025-07-26 20:23:43.422100,Sul,Nuclear,573.54,18180.97,Normal
2023-04-23 20:23:43.422100,Centro-Oeste,Hidrelétrica,546.62,9019.03,Normal
2024-02-14 20:23:43.422100,Sul,Hidrelétrica,708.28,14604.76,Normal
2025-06-03 20:23:43.422100,Sul,Hidrelétrica,233.99,22720.34,Normal
2023-12-02 20:23:43.422100,Norte,Hidrelétrica,459.67,12610.16,Normal
2024-10-31 20:23:43.422100,Sudeste,Hidrelétrica,329.71,15037.03,Normal
2023-06-15 20:23:43.422100,Sudeste,Hidrelétrica,446.04,13249.05,Normal
2021-10-21 20:23:43.422100,Norte,Hidrelétrica,411.27,8395.3,Normal
2025-10-08 20:23:43.422100,Sul,Hidrelétrica,630.37,17208.76,Normal
2025-01-07 20:23:43.422100,Sudeste,Nuclear,595.04,20760.43,Normal
2022-01-24 20:23:43.422100,Nordeste,Hidrelétrica,526.91,15780.36,Normal
2023-10-02 20:23:43.422100,Nordeste,Hidrelétrica,621.77,13175.54,Normal
2022-03-11 20:23:43.422100,Sudeste,Hidrelétrica,626.1,12901.35,Normal
2024-01-05 20:23:43.422100,Norte,Eólica,587.37,8448.46,Manutenção
2026-01-21 20:23:43.422100,Nordeste,Nuclear,563.53,9696.15,Normal
2021-06-23 20:23:43.422100,Sul,Eólica,422.15,20767.63,Normal
2022-08-23 20:23:43.422100,Sudeste,Nuclear,556.4,20027.06,Normal
2021-09-11 20:23:43.422100,Sudeste,Hidrelétrica,789.86,12401.24,Normal
2022-01-23 20:23:43.422100,Nordeste,Termelétrica,630.21,24485.1,Normal
2025-05-09 20:23:43.422100,Nordeste,Hidrelétrica,374.85,20332.7,Normal
2022-04-25 20:23:43.422100,Centro-Oeste,Eólica,282.79,24275.24,Normal
2023-11-26 20:23:43.422100,Sudeste,Hidrelétrica,377.62,10959.87,Normal
2024-04-28 20:23:43.422100,Norte,Hidrelétrica,278.54,27035.47,Normal
2023-03-04 20:23:43.422100,Norte,Hidrelétrica,347.06,6044.4,Falha
2025-09-24 20:23:43.422100,Sul,Hidrelétrica,497.95,14443.52,Normal
2021-07-02 20:23:43.422100,Sudeste,Hidrelétrica,486.51,15832.17,Normal
2023-10-21 20:23:43.422100,Sudeste,Hidrelétrica,664.94,16617.91,Normal
2025-02-27 20:23:43.422100,Centro-Oeste,Nuclear,543.82,3818.36,Normal
2022-06-16 20:23:43.422100,Nordeste,Hidrelétrica,532.75,13431.9,Manutenção
2025-08-12 20:23:43.422100,Nordeste,Hidrelétrica,458.12,15097.55,Normal
2026-03-25 20:23:43.422100,Sul,Hidrelétrica,753.81,24028.09,Falha
2023-08-17 20:23:43.422100,Centro-Oeste,Hidrelétrica,552.32,18109.2,Normal
2024-12-30 20:23:43.422100,Sudeste,Hidrelétrica,620.33,8573.94,Normal
2023-06-15 20:23:43.422100,Centro-Oeste,Termelétrica,529.94,14691.82,Manutenção
2024-01-12 20:23:43.422100,Sudeste,Hidrelétrica,740.9,2532.29,Normal
2024-04-19 20:23:43.422100,Nordeste,Solar,141.53,16973.32,Normal
2021-08-31 20:23:43.422100,Centro-Oeste,Hidrelétrica,484.45,13261.65,Normal
2024-03-13 20:23:43.422100,Centro-Oeste,Termelétrica,790.57,14118.44,Normal
2021-12-19 20:23:43.422100,Nordeste,Solar,263.6,10350.82,Normal
2025-11-28 20:23:43.422100,Sudeste,Hidrelétrica,615.16,20373.57,Normal
2023-09-09 20:23:43.422100,Sudeste,Termelétrica,425.85,26288.5,Normal
2021-06-27 20:23:43.422100,Centro-Oeste,Hidrelétrica,591.34,19839.2,Normal
2022-02-18 20:23:43.422100,Sudeste,Hidrelétrica,590.99,11879.31,Normal
2021-06-20 20:23:43.422100,Nordeste,Eólica,553.15,7893.15,Normal
2023-01-27 20:23:43.422100,Centro-Oeste,Solar,592.88,11647.22,Normal
2021-07-06 20:23:43.422100,Nordeste,Eólica,360.63,15569.77,Normal
2021-11-17 20:23:43.422100,Sudeste,Eólica,477.56,13962.14,Manutenção
2023-06-27 20:23:43.422100,Norte,Hidrelétrica,579.95,14211.37,Normal
2025-05-04 20:23:43.422100,Nordeste,Termelétrica,736.5,18504.99,Normal
2022-07-16 20:23:43.422100,Sul,Nuclear,553.01,11364.37,Falha
2026-01-20 20:23:43.422100,Nordeste,Hidrelétrica,639.32,13703.15,Normal
2023-04-20 20:23:43.422100,Nordeste,Hidrelétrica,178.56,12124.26,Normal
2023-02-02 20:23:43.422100,Sudeste,Hidrelétrica,425.38,16782.08,Normal
2021-12-23 20:23:43.422100,Norte,Hidrelétrica,429.26,18836.59,Falha
2021-06-19 20:23:43.422100,Centro-Oeste,Hidrelétrica,402.15,17075.27,Normal
2021-06-02 20:23:43.422100,Sul,Solar,510.59,12820.9,Normal
2023-03-10 20:23:43.422100,Sul,Eólica,658.02,9950.58,Manutenção
2021-12-28 20:23:43.422100,Nordeste,Hidrelétrica,615.35,10758.4,Normal
2026-01-18 20:23:43.422100,Nordeste,Hidrelétrica,628.84,15958.86,Normal
2023-12-04 20:23:43.422100,Sudeste,Nuclear,569.4,17453.85,Normal
2023-11-21 20:23:43.422100,Nordeste,Eólica,432.97,11831.62,Normal
2024-08-03 20:23:43.422100,Nordeste,Termelétrica,447.65,12664.97,Normal
2026-01-03 20:23:43.422100,Centro-Oeste,Termelétrica,341.91,17177.11,Normal
2023-03-31 20:23:43.422100,Norte,Hidrelétrica,511.07,14380.91,Normal
2025-11-02 20:23:43.422100,Sul,Hidrelétrica,360.97,17495.06,Normal
2023-03-26 20:23:43.422100,Nordeste,Eólica,435.34,14193.46,Normal
2023-08-06 20:23:43.422100,Nordeste,Eólica,402.06,15062.14,Normal
2022-04-10 20:23:43.422100,Sudeste,Hidrelétrica,534.93,23652.72,Normal
2023-07-30 20:23:43.422100,Nordeste,Hidrelétrica,767.68,13182.07,Normal
2022-12-25 20:23:43.422100,Sudeste,Hidrelétrica,562.34,13492.51,Normal
2026-02-19 20:23:43.422100,Nordeste,Eólica,332.35,8664.53,Normal
2024-08-20 20:23:43.422100,Sudeste,Hidrelétrica,253.96,17604.83,Normal
2025-05-15 20:23:43.422100,Sudeste,Hidrelétrica,367.14,13356.35,Normal
2025-07-30 20:23:43.422100,Centro-Oeste,Termelétrica,556.79,13170.64,Normal
2021-08-27 20:23:43.422100,Norte,Hidrelétrica,467.63,11387.35,Normal
2025-12-31 20:23:43.422100,Sudeste,Nuclear,482.82,22528.03,Normal
2024-04-28 20:23:43.422100,Centro-Oeste,Hidrelétrica,237.4,22758.88,Normal
2023-06-28 20:23:43.422100,Nordeste,Hidrelétrica,609.72,14851.02,Normal
2025-01-06 20:23:43.422100,Sul,Hidrelétrica,561.42,15926.09,Normal
2023-07-07 20:23:43.422100,Sul,Hidrelétrica,557.18,19699.0,Normal
2025-02-17 20:23:43.422100,Norte,Hidrelétrica,455.8,14906.67,Normal
2021-05-29 20:23:43.422100,Sudeste,Eólica,409.46,6175.76,Normal
2021-09-14 20:23:43.422100,Centro-Oeste,Hidrelétrica,572.85,10370.96,Normal
2023-12-12 20:23:43.422100,Norte,Termelétrica,650.64,14704.96,Manutenção
2024-07-20 20:23:43.422100,Norte,Hidrelétrica,598.86,16014.27,Normal
2024-05-20 20:23:43.422100,Sudeste,Hidrelétrica,584.1,20677.13,Normal
2021-12-20 20:23:43.422100,Nordeste,Hidrelétrica,608.36,11440.47,Normal
2025-05-06 20:23:43.422100,Sudeste,Hidrelétrica,358.91,9319.41,Manutenção
2023-09-25 20:23:43.422100,Centro-Oeste,Hidrelétrica,397.62,15176.61,Normal
2024-11-16 20:23:43.422100,Sudeste,Hidrelétrica,300.26,25194.48,Falha
2023-01-08 20:23:43.422100,Sudeste,Eólica,377.18,9202.46,Normal
2023-02-10 20:23:43.422100,Sudeste,Hidrelétrica,434.44,12357.54,Normal
2025-12-31 20:23:43.422100,Centro-Oeste,Hidrelétrica,473.43,12934.78,Normal
2024-10-19 20:23:43.422100,Sul,Hidrelétrica,560.03,20805.22,Normal
2024-01-18 20:23:43.422100,Nordeste,Termelétrica,581.18,9518.74,Normal
2025-08-27 20:23:43.422100,Sudeste,Hidrelétrica,553.18,15064.52,Normal
2024-01-18 20:23:43.422100,Sudeste,Eólica,476.89,21188.66,Manutenção
2025-10-04 20:23:43.422100,Centro-Oeste,Hidrelétrica,594.06,15661.45,Normal
2023-03-12 20:23:43.422100,Nordeste,Nuclear,396.33,13523.6,Normal
2025-04-01 20:23:43.422100,Centro-Oeste,Hidrelétrica,430.1,13318.27,Normal
2021-08-15 20:23:43.422100,Nordeste,Solar,611.14,23093.67,Normal
2022-07-17 20:23:43.422100,Sul,Eólica,512.29,16962.34,Normal
2025-06-13 20:23:43.422100,Sudeste,Eólica,437.09,15447.26,Normal
2024-08-13 20:23:43.422100,Nordeste,Termelétrica,626.9,11017.98,Normal
2023-02-26 20:23:43.422100,Sudeste,Hidrelétrica,552.29,14517.06,Normal
2026-01-16 20:23:43.422100,Sul,Termelétrica,476.77,12265.94,Normal
2023-07-28 20:23:43.422100,Sul,Hidrelétrica,529.47,7044.75,Normal
2024-04-24 20:23:43.422100,Norte,Eólica,606.42,3217.71,Normal
2024-08-21 20:23:43.422100,Sudeste,Hidrelétrica,570.08,19212.01,Normal
2022-04-26 20:23:43.422100,Sul,Eólica,441.6,8826.58,Normal
2022-03-12 20:23:43.422100,Centro-Oeste,Hidrelétrica,181.87,14460.7,Normal
2024-07-07 20:23:43.422100,Sul,Solar,443.73,11647.69,Normal
2026-02-17 20:23:43.422100,Sul,Hidrelétrica,501.54,20349.66,Normal
2025-11-25 20:23:43.422100,Sudeste,Eólica,273.36,7644.46,Normal
2024-06-16 20:23:43.422100,Sudeste,Eólica,415.18,11662.73,Normal
2024-05-05 20:23:43.422100,Nordeste,Hidrelétrica,597.27,17806.6,Normal
2021-11-05 20:23:43.422100,Sul,Eólica,429.71,17314.38,Normal
2025-08-15 20:23:43.422100,Sudeste,Hidrelétrica,658.29,15983.34,Normal
2025-04-23 20:23:43.422100,Sudeste,Nuclear,845.29,18238.94,Normal
2026-02-25 20:23:43.422100,Sudeste,Eólica,497.66,18125.06,Normal
2022-04-13 20:23:43.422100,Sul,Eólica,481.52,16420.11,Normal
2023-12-08 20:23:43.422100,Sudeste,Termelétrica,756.87,13680.34,Manutenção
2022-05-27 20:23:43.422100,Norte,Hidrelétrica,666.35,15699.94,Normal
2025-06-02 20:23:43.422100,Sudeste,Hidrelétrica,377.86,10346.04,Manutenção
2022-09-15 20:23:43.422100,Sudeste,Eólica,425.38,16937.15,Falha
2024-03-16 20:23:43.422100,Sudeste,Termelétrica,527.71,5951.8,Normal
2023-07-03 20:23:43.422100,Sul,Eólica,372.26,17535.72,Manutenção
2023-01-20 20:23:43.422100,Sul,Hidrelétrica,436.82,19997.15,Normal
2022-04-05 20:23:43.422100,Sudeste,Termelétrica,572.22,16425.07,Normal
2025-08-31 20:23:43.422100,Centro-Oeste,Hidrelétrica,721.0,9489.78,Normal
2023-01-07 20:23:43.422100,Norte,Termelétrica,520.65,13685.02,Normal
2024-10-23 20:23:43.422100,Sudeste,Nuclear,793.37,15298.13,Falha
2026-01-20 20:23:43.422100,Nordeste,Eólica,457.84,11896.81,Falha
2025-07-27 20:23:43.422100,Sudeste,Hidrelétrica,531.42,8150.27,Normal
2022-05-06 20:23:43.422100,Sudeste,Hidrelétrica,468.23,12470.09,Normal
2023-11-20 20:23:43.422100,Centro-Oeste,Solar,344.94,19378.04,Manutenção
2025-12-04 20:23:43.422100,Norte,Hidrelétrica,512.11,27941.68,Normal
2024-06-19 20:23:43.422100,Sul,Eólica,624.35,2738.54,Normal
2024-07-28 20:23:43.422100,Sudeste,Hidrelétrica,552.53,8346.66,Normal
2025-07-31 20:23:43.422100,Nordeste,Hidrelétrica,715.02,14099.37,Manutenção
2021-11-16 20:23:43.422100,Sudeste,Eólica,590.17,10543.34,Normal
2023-02-13 20:23:43.422100,Sudeste,Eólica,608.06,15274.16,Normal
2024-03-26 20:23:43.422100,Nordeste,Eólica,584.86,23083.99,Falha
2026-04-28 20:23:43.422100,Sudeste,Hidrelétrica,473.11,18083.56,Normal
2023-04-10 20:23:43.422100,Nordeste,Termelétrica,394.92,11683.89,Normal
2025-02-01 20:23:43.422100,Sudeste,Hidrelétrica,423.35,14504.21,Normal
2024-06-23 20:23:43.422100,Sul,Hidrelétrica,653.03,12932.58,Normal
2024-09-02 20:23:43.422100,Nordeste,Hidrelétrica,691.75,12493.37,Normal
2022-04-04 20:23:43.422100,Sul,Hidrelétrica,513.8,14116.27,Normal
2026-03-17 20:23:43.422100,Sul,Hidrelétrica,542.78,15484.33,Normal
2023-11-28 20:23:43.422100,Nordeste,Nuclear,175.59,18141.48,Normal
2025-02-23 20:23:43.422100,Norte,Nuclear,547.3,15824.34,Normal
2022-08-01 20:23:43.422100,Sudeste,Solar,504.11,12632.82,Normal
2023-10-03 20:23:43.422100,Nordeste,Hidrelétrica,615.49,12834.91,Normal
2025-09-24 20:23:43.422100,Nordeste,Hidrelétrica,739.44,6080.73,Normal
2025-07-30 20:23:43.422100,Nordeste,Termelétrica,545.65,10911.03,Manutenção
2026-04-29 20:23:43.422100,Nordeste,Hidrelétrica,410.91,4166.59,Manutenção
2022-03-09 20:23:43.422100,Nordeste,Hidrelétrica,48.71,17553.06,Normal
2025-12-15 20:23:43.422100,Sudeste,Hidrelétrica,631.2,14708.73,Normal
2024-12-02 20:23:43.422100,Sudeste,Nuclear,282.57,6137.84,Normal
2022-10-05 20:23:43.422100,Centro-Oeste,Hidrelétrica,601.34,239400.9,Normal
2022-05-18 20:23:43.422100,Sudeste,Eólica,630.56,14571.46,Falha
2021-12-28 20:23:43.422100,Sul,Termelétrica,405.16,15250.53,Manutenção
2023-08-23 20:23:43.422100,Sul,Hidrelétrica,541.67,13917.98,Normal
2021-12-14 20:23:43.422100,Sudeste,Hidrelétrica,462.67,8539.37,Normal
2024-11-08 20:23:43.422100,Centro-Oeste,Hidrelétrica,401.3,17677.89,Normal
2023-09-28 20:23:43.422100,Centro-Oeste,Eólica,384.32,15977.83,Normal
2021-10-11 20:23:43.422100,Sul,Hidrelétrica,198.16,9877.05,Falha
2024-01-01 20:23:43.422100,Sul,Eólica,540.59,16990.75,Normal
2023-02-15 20:23:43.422100,Sudeste,Hidrelétrica,522.37,16609.6,Normal
2023-12-01 20:23:43.422100,Sudeste,Solar,487.89,13869.32,Normal
2026-01-13 20:23:43.422100,Sudeste,Hidrelétrica,328.25,21193.04,Normal
2025-05-13 20:23:43.422100,Nordeste,Hidrelétrica,583.08,14741.4,Manutenção
2025-02-21 20:23:43.422100,Nordeste,Solar,443.14,14721.58,Normal
2022-05-05 20:23:43.422100,Nordeste,Hidrelétrica,453.79,27384.9,Normal
2025-08-29 20:23:43.422100,Sudeste,Eólica,754.94,19750.35,Normal
2022-06-20 20:23:43.422100,Sudeste,Hidrelétrica,499.7,18494.47,Normal
2021-06-01 20:23:43.422100,Centro-Oeste,Hidrelétrica,583.39,23401.36,Normal
2023-04-05 20:23:43.422100,Norte,Hidrelétrica,530.13,20054.76,Normal
2025-12-16 20:23:43.422100,Sul,Hidrelétrica,541.71,14586.83,Normal
2022-07-01 20:23:43.422100,Centro-Oeste,Nuclear,659.77,18073.3,Normal
2025-05-13 20:23:43.422100,Sul,Hidrelétrica,586.54,19720.74,Normal
2022-07-13 20:23:43.422100,Sudeste,Hidrelétrica,595.56,9891.49,Normal
2021-12-27 20:23:43.422100,Nordeste,Nuclear,876.73,14597.28,Manutenção
2022-12-09 20:23:43.422100,Nordeste,Hidrelétrica,557.95,15781.93,Normal
2022-12-07 20:23:43.422100,Sudeste,Solar,396.13,24228.38,Normal
2022-12-07 20:23:43.422100,Sudeste,Termelétrica,567.54,5712.08,Falha
2024-05-04 20:23:43.422100,Nordeste,Hidrelétrica,495.78,10777.63,Normal
2024-09-20 20:23:43.422100,Nordeste,Eólica,510.01,18834.6,Manutenção
2022-10-12 20:23:43.422100,Nordeste,Hidrelétrica,365.44,17596.86,Falha
2025-12-09 20:23:43.422100,Sudeste,Hidrelétrica,645.03,15611.97,Normal
2023-03-03 20:23:43.422100,Nordeste,Termelétrica,503.07,11201.32,Normal
2022-11-10 20:23:43.422100,Sudeste,Termelétrica,342.54,10336.65,Normal
2024-01-06 20:23:43.422100,Sul,Hidrelétrica,561.25,19503.41,Normal
2023-07-24 20:23:43.422100,Centro-Oeste,Hidrelétrica,711.03,11468.57,Normal
2022-09-15 20:23:43.422100,Norte,Eólica,570.95,10749.02,Normal
2026-03-31 20:23:43.422100,Nordeste,Hidrelétrica,499.68,7767.63,Normal
2021-07-09 20:23:43.422100,Nordeste,Termelétrica,394.2,10861.14,Normal
2023-01-22 20:23:43.422100,Nordeste,Hidrelétrica,515.15,18326.77,Manutenção
2024-12-03 20:23:43.422100,Nordeste,Hidrelétrica,305.64,16140.34,Normal
2021-07-15 20:23:43.422100,Sudeste,Hidrelétrica,838.08,16019.45,Normal
2026-05-20 20:23:43.422100,Norte,Eólica,474.45,21149.39,Normal
2025-10-24 20:23:43.422100,Norte,Termelétrica,594.09,4610.85,Normal
2023-05-26 20:23:43.422100,Sul,Hidrelétrica,641.71,8810.71,Normal
2025-06-06 20:23:43.422100,Sudeste,Hidrelétrica,621.0,11772.96,Normal
2022-01-04 20:23:43.422100,Sul,Eólica,811.73,17866.33,Normal
2025-11-28 20:23:43.422100,Norte,Hidrelétrica,363.32,11284.39,Manutenção
2025-12-24 20:23:43.422100,Norte,Eólica,421.46,14886.88,Normal
2023-12-24 20:23:43.422100,Sudeste,Hidrelétrica,871.43,19193.55,Normal
2022-05-06 20:23:43.422100,Centro-Oeste,Hidrelétrica,635.32,5813.8,Normal
2024-11-10 20:23:43.422100,Sul,Solar,438.21,19135.17,Falha
2021-10-30 20:23:43.422100,Sudeste,Hidrelétrica,177.91,23303.55,Normal
2023-12-22 20:23:43.422100,Sudeste,Hidrelétrica,457.54,19569.54,Normal
2023-09-16 20:23:43.422100,Centro-Oeste,Nuclear,570.09,17009.09,Normal
2024-05-12 20:23:43.422100,Sudeste,Hidrelétrica,478.93,8948.26,Normal
2022-06-19 20:23:43.422100,Sudeste,Termelétrica,553.4,14074.43,Normal
2023-11-08 20:23:43.422100,Nordeste,Termelétrica,412.07,18029.03,Normal
2026-02-25 20:23:43.422100,Sudeste,Eólica,356.91,11201.42,Normal
2025-01-26 20:23:43.422100,Sudeste,Hidrelétrica,527.49,11367.08,Normal
2021-07-05 20:23:43.422100,Sul,Hidrelétrica,630.53,18778.42,Manutenção
2025-02-21 20:23:43.422100,Sul,Hidrelétrica,600.83,18360.09,Falha
2023-09-26 20:23:43.422100,Nordeste,Eólica,,14837.15,Normal
2023-05-27 20:23:43.422100,Sul,Hidrelétrica,709.26,6081.78,Normal
2022-01-14 20:23:43.422100,Sul,Termelétrica,580.32,23707.86,Normal
2022-08-23 20:23:43.422100,Nordeste,Hidrelétrica,305.64,18427.44,Normal
2025-02-22 20:23:43.422100,Sudeste,Hidrelétrica,228.37,13360.28,Normal
2025-06-13 20:23:43.422100,Centro-Oeste,Termelétrica,430.42,17087.32,Normal
2022-02-09 20:23:43.422100,Centro-Oeste,Hidrelétrica,378.83,14534.71,Normal
2022-08-05 20:23:43.422100,Sudeste,Hidrelétrica,,21115.5,Normal
2021-12-23 20:23:43.422100,Nordeste,Solar,374.59,19278.28,Normal
2024-10-04 20:23:43.422100,Sudeste,Hidrelétrica,471.13,18194.57,Normal
2021-10-12 20:23:43.422100,Norte,Termelétrica,225.05,13928.35,Normal
2025-12-17 20:23:43.422100,Sudeste,Hidrelétrica,395.57,14953.83,Normal
2022-12-14 20:23:43.422100,Nordeste,Nuclear,539.97,10626.49,Normal
2023-10-01 20:23:43.422100,Sudeste,Eólica,495.56,8653.31,Manutenção
2025-04-15 20:23:43.422100,Sudeste,Hidrelétrica,496.67,13205.62,Normal
2025-11-03 20:23:43.422100,Sul,Hidrelétrica,567.31,20924.28,Normal
2023-05-19 20:23:43.422100,Sul,Eólica,542.69,16397.05,Falha
2023-09-20 20:23:43.422100,Nordeste,Eólica,505.13,10130.8,Normal
2026-05-23 20:23:43.422100,Sudeste,Hidrelétrica,718.93,19336.11,Normal
2021-07-03 20:23:43.422100,Nordeste,Termelétrica,540.07,16055.08,Normal
2024-10-18 20:23:43.422100,Sudeste,Hidrelétrica,438.7,16868.49,Falha
2021-06-24 20:23:43.422100,Centro-Oeste,Eólica,,20146.37,Normal
2026-01-04 20:23:43.422100,Nordeste,Hidrelétrica,427.29,21384.72,Normal
2021-06-15 20:23:43.422100,Sudeste,Hidrelétrica,582.39,17955.88,Normal
2023-02-17 20:23:43.422100,Norte,Solar,442.35,23997.64,Normal
2024-08-01 20:23:43.422100,Nordeste,Solar,577.48,23872.29,Normal
2022-12-28 20:23:43.422100,Sul,Hidrelétrica,524.63,19718.99,Normal
2023-11-17 20:23:43.422100,Norte,Termelétrica,577.24,18671.83,Normal
2024-01-28 20:23:43.422100,Sudeste,Termelétrica,608.17,16285.92,Normal
2024-04-16 20:23:43.422100,Sudeste,Hidrelétrica,288.4,14315.07,Normal
2024-05-29 20:23:43.422100,Sul,Hidrelétrica,325.45,8336.21,Normal
2021-09-28 20:23:43.422100,Sudeste,Eólica,554.48,21944.08,Normal
2024-01-10 20:23:43.422100,Nordeste,Nuclear,541.3,15064.21,Normal
2024-02-23 20:23:43.422100,Sul,Hidrelétrica,461.17,16658.67,Normal
2024-02-09 20:23:43.422100,Sudeste,Hidrelétrica,415.39,17045.97,Manutenção
2024-10-31 20:23:43.422100,Centro-Oeste,Hidrelétrica,704.04,18192.82,Manutenção
2022-05-01 20:23:43.422100,Nordeste,Nuclear,303.93,15290.1,Falha
2024-02-13 20:23:43.422100,Norte,Termelétrica,466.2,12971.29,Falha
2022-02-25 20:23:43.422100,Nordeste,Hidrelétrica,969.63,14599.35,Normal
2026-04-14 20:23:43.422100,Sudeste,Solar,519.02,17562.51,Normal
2025-05-28 20:23:43.422100,Nordeste,Hidrelétrica,525.8,6330.1,Normal
2023-11-16 20:23:43.422100,Nordeste,Eólica,543.37,19262.04,Normal
2021-07-06 20:23:43.422100,Nordeste,Hidrelétrica,112.14,21742.37,Normal
2023-04-10 20:23:43.422100,Centro-Oeste,Hidrelétrica,539.16,21948.94,Normal
2022-07-28 20:23:43.422100,Nordeste,Solar,382.06,14920.72,Normal
